Datum ,NO (µg/m³),NO2 (µg/m³),Ozon (µg/m³),Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Windrichtung (°),Windgeschwindigkeit (m/s),,,NO (µg/m³),NO Max,NO2 (µg/m³),NO2 Max,Ozon (µg/m³),Ozon Max,Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Temperatur (°C),Temperatur (°C),Ozon-8h-Mittel 12-20h,,Wind-G mittel (m/s),Wind-G Max
2/26/2017 10:30,4.9,28.5,36,6.8,157,0,163,1.8,,,,,,,,,,,,,,,27.9,,
2/26/2017 11:00,5.3,26.8,41.3,7.4,192,0,164,2.1,,,,,,,,,,,,,,,29.5,,
2/26/2017 11:30,6.1,24.6,45.5,8.2,317,0,162,1.7,,,,,,,,,,,,,,,31.3,,
2/26/2017 12:00,6.9,23.3,46.7,9.2,437,0,159,1.3,,,,,,,,,,,,,,,32.6,,
2/26/2017 12:30,6.3,20,53,10.3,536,0,172,1.6,,,,,,,,,,,,,,,33.9,,
2/26/2017 13:00,2.8,12.5,75.7,11.2,466,0,186,1.8,,,,,,,,,,,,,,,36.6,,
2/26/2017 13:30,1.8,11.2,81.1,11.7,318,0,181,2,,,,,,,,,,,,,,,39.9,,
2/26/2017 14:00,2.9,13.7,80.5,11.4,172,0,188,1.8,,,,,,,,,,,,,,,43.8,,
2/26/2017 14:30,3.1,13.3,85.1,11.8,189,0,190,1.6,,,,,,,,,,,,,,,47.6,,
2/26/2017 15:00,2,13.1,87.7,12.6,263,0,183,1.8,,,,,,,,,,,,,,,51.5,,
2/26/2017 15:30,2,12.3,89.1,13.3,377,0,188,1.7,,,,,,,,,,,,,,,55.4,,
2/26/2017 16:00,1.1,10.4,90.5,13.4,292,0,197,1.8,,,,,,,,,,,,,,,59.4,,
2/26/2017 16:30,1.5,15.8,83.7,13,53,0,189,1.6,,,,,,,,,,,,,,,62.7,,
2/26/2017 17:00,1.4,15.9,81.2,12.6,45,0,184,1.6,,,,,,,,,,,,,,,65.7,,
2/26/2017 17:30,1,16.2,81.1,12.3,39,0,184,1.9,,,,,,,,,,,,,,,68.4,,
2/26/2017 18:00,0.4,22.3,74.1,11.9,21,0,170,1.3,,,,,,,,,,,,,,,70.8,,
2/26/2017 18:30,0,28.3,65.6,11.2,9,0,158,1,,,,,,,,,,,,,,,72.6,,
2/26/2017 19:00,0,30.6,60.5,10.4,8,0,152,1,,,,,,,,,,,,,,,73.8,,
2/26/2017 19:30,0,30.8,60.4,10.6,8,0,157,1.4,,,,,,,,,,,,,,,74.8,,
2/26/2017 20:00,0,31.8,59.8,11,8,0,165,1.5,,,,,,,,,,,,,,,75.6,,
2/26/2017 20:30,0,33.1,57.5,10.9,8,0,165,1.2,,,,,,,,,,,,,,,75.9,,
2/26/2017 21:00,0,31.2,57.3,10.7,8,0,155,1.1,,,,,,,,,,,,,,,74.7,,
2/26/2017 21:30,0,37.9,50,10.9,8,0,165,1,,,,,,,,,,,,,,,72.8,,
2/26/2017 22:00,0,35.5,51.2,10.7,8,0,160,1.3,,,,,,,,,,,,,,,70.9,,
2/26/2017 22:30,0,33,51,10.6,8,0,157,1.2,,,,,,,,,,,,,,,68.8,,
2/26/2017 23:00,0,36.3,47.3,10.6,8,0,160,1.2,,,,,,,,,,,,,,,66.3,,
2/26/2017 23:30,0,30,53.2,10.6,8,0,167,0.9,,,,,,,,,,,,,,,64.0,,
2/27/2017 0:00,0,28.7,54.3,10.5,8,0,166,1.2,,,,,,,,,,,,,,,61.8,,
2/27/2017 0:30,0,27.7,53.7,10.3,8,0,158,1.5,,,,,,,,,,,,,,,59.9,,
2/27/2017 1:00,0,25.9,53.3,10.3,8,0,154,1.3,,,,,,,,,,,,,,,58.1,,
2/27/2017 1:30,,,57.4,10.4,8,0,155,1.2,,,,,,,,,,,,,,,56.7,,
2/27/2017 2:00,0,22.9,57.7,10.5,8,0,159,1.1,,,,,,,,,,,,,,,55.6,,
2/27/2017 2:30,0,22.8,57.6,10.5,8,0,156,1.3,,,,,,,,,,,,,,,55.1,,
2/27/2017 3:00,0,31,50,10.5,8,0,165,1.2,,,,,,,,,,,,,,,54.5,,
2/27/2017 3:30,0,28.6,,10.4,8,0,162,1.8,,,,,,,,,,,,,,,54.1,,
2/27/2017 4:00,0,22.8,59.2,10.2,8,0,161,2.3,,,,,,,,,,,,,,,54.0,,
2/27/2017 4:30,0,19.2,65.1,10,8,0,159,1.9,,,,,,,,,,,,,,,54.6,,
2/27/2017 5:00,0,17.6,68.4,10,8,0,163,2,,,,,,,,,,,,,,,55.3,,
2/27/2017 5:30,0,22.3,64,10,8,0,161,1.9,,,,,,,,,,,,,,,56.2,,
2/27/2017 6:00,0,21.9,65.3,10.2,8,0,167,1.8,,,,,,,,,,,,,,,57.2,,
2/27/2017 6:30,0,28.3,58.6,10.2,8,0,164,1.4,,,,,,,,,,,,,,,57.7,,
2/27/2017 7:00,5,37.6,49.3,10.1,8,0,167,1.5,,,,,,,,,,,,,,,57.8,,
2/27/2017 7:30,3.7,40.5,46.8,10.1,9,0,164,1.7,,,,,,,,,,,,,,,57.4,,
2/27/2017 8:00,6.8,49.8,39.8,10,15,0,169,1.8,,,,,,,,,,,,,,,56.4,,
2/27/2017 8:30,6.8,47.7,40.8,10,27,0,168,1.6,,,,,,,,,,,,,,,55.6,,
2/27/2017 9:00,6,44.4,43.1,10,42,0,164,1.6,,,,,,,,,,,,,,,54.9,,
2/27/2017 9:30,5.6,41.7,45.4,10.1,94,0,162,1.8,,,,,,,,,,,,,,,54.1,,
2/27/2017 10:00,8.9,38,51.4,10.6,142,0,173,1.8,,,,,,,,,,,,,,,53.7,,
2/27/2017 10:30,6.8,32.2,56.7,10.9,204,0,178,1.7,,,,,,,,,,,,,,,53.6,,
2/27/2017 11:00,6.7,33.7,54.2,11.5,237,0,164,1.7,,,,,,,,,,,,,,,53.9,,
2/27/2017 11:30,9.3,35,54.6,12.2,259,0,171,2,,,,,,,,,,,,,,,53.9,,
2/27/2017 12:00,6.5,24.3,70.7,13.1,268,0,181,1.5,,,,,,,,,,,,,,,54.6,,
2/27/2017 12:30,2.5,14.3,84.2,13.6,319,0,185,2,,,,,,,,,,,,,,,55.8,,
2/27/2017 13:00,3.2,12.8,86.5,14,299,0,185,1.8,,,,,,,,,,,,,,,57.0,,
2/27/2017 13:30,7.3,19.1,81.2,14.7,428,0,218,1.4,,,,,,,,,,,,,,,58.0,,
2/27/2017 14:00,3.7,16,84.2,14.7,303,0,186,1.7,,,,,,,,,,,,,,,59.2,,
2/27/2017 14:30,2.1,13.4,90.4,15.2,307,0,185,2.2,,,,,,,,,,,,,,,61.2,,
2/27/2017 15:00,3.2,15.3,89.5,15.5,386,0,184,2.2,,,,,,,,,,,,,,,63.7,,
2/27/2017 15:30,3.2,16.7,87.8,15.4,278,0,181,2.2,,,,,,,,,,,,,,,66.3,,
2/27/2017 16:00,2.1,15.9,89.4,15.8,300,0,187,2.5,,,,,,,,,,,,,,,69.4,,
2/27/2017 16:30,2,17.5,89.1,15.4,78,0,185,2.2,,,,,,,,,,,,,,,72.4,,
2/27/2017 17:00,2.1,19.3,88.1,15.4,62,0,195,1.6,,,,,,,,,,,,,,,75.2,,
2/27/2017 17:30,1.1,26.2,79.7,15,22,0,180,1.1,,,,,,,,,,,,,,,77.4,,
2/27/2017 18:00,4.3,32.6,75.2,15,12,0,225,1.1,,,,,,,,,,,,,,,78.8,,
2/27/2017 18:30,0.1,21.1,81.3,14.3,9,0,173,0.7,,,,,,,,,,,,,,,80.4,,
2/27/2017 19:00,0.2,21.9,78.3,13.8,8,0,146,1.5,,,,,,,,,,,,,,,81.9,,
2/27/2017 19:30,0,16.7,87,14.1,8,0,156,2.3,,,,,,,,,,,,,,,83.9,,
2/27/2017 20:00,0,11.9,93.4,14.5,8,0,157,3.2,,,,,,,,,,,,,,,85.3,,
2/27/2017 20:30,0,9,97.9,15.3,8,0,157,3.9,,,,,,,,,,,,,,,86.2,,
2/27/2017 21:00,0,11.3,94.6,15.6,8,0,163,3.8,,,,,,,,,,,,,,,86.7,,
2/27/2017 21:30,0,17.8,83.7,15.1,8,0,209,1.7,,,,,,,,,,,,,,,86.9,,
2/27/2017 22:00,0.8,6.2,91.5,9.9,7,0.355,289,3.9,,,,,,,,,,,,,,,87.3,,
2/27/2017 22:30,0.8,6.9,91.8,9.2,8,0.54,278,2.2,,,,,,,,,,,,,,,87.4,,
2/27/2017 23:00,0,5.9,92.2,8.4,8,0.865,172,2,,,,,,,,,,,,,,,87.6,,
2/27/2017 23:30,0,6,91.4,8.5,8,0.025,165,2.4,,,,,,,,,,,,,,,87.8,,
2/28/2017 0:00,0,8.2,85.4,8.6,8,0.125,161,1.9,,,,,,,,,,,,,,,87.5,,
2/28/2017 0:30,0,7.4,85.3,8.5,8,1.345,168,2,,,,,,,,,,,,,,,87.3,,
2/28/2017 1:00,0,6.1,86.2,8.4,8,1.01,237,0.7,,,,,,,,,,,,,,,87.2,,
2/28/2017 1:30,0,6.5,89.2,7.2,8,1.105,296,1.7,,,,,,,,,,,,,,,87.8,,
2/28/2017 2:00,0,3.9,94.1,7.1,8,0.975,288,1.8,,,,,,,,,,,,,,,89.0,,
2/28/2017 2:30,0,4.4,104.6,6.5,8,1.995,228,1,,,,,,,,,,,,,,,90.4,,
2/28/2017 3:00,0,3.5,104.8,5.7,8,1.585,175,2,,,,,,,,,,,,,,,92.1,,
2/28/2017 3:30,0,4.9,104.2,5.2,8,0.77,165,2.4,,,,,,,,,,,,,,,93.1,,
2/28/2017 4:00,0,9.3,97.7,4.6,8,0.025,163,3,,,,,,,,,,,,,,,93.4,,
2/28/2017 4:30,0,12.5,,4.3,8,0.005,162,2.4,,,,,,,,,,,,,,,93.1,,
2/28/2017 5:00,0,9.1,94.8,4.2,8,0,161,2.3,,,,,,,,,,,,,,,93.1,,
2/28/2017 5:30,0,12.8,88.1,4.3,8,0,161,2.3,,,,,,,,,,,,,,,93.4,,
2/28/2017 6:00,0,12.7,86.9,4.5,8,0,161,1.7,,,,,,,,,,,,,,,93.1,,
2/28/2017 6:30,0.4,19.2,79.5,4.8,8,0,162,1.9,,,,,,,,,,,,,,,92.3,,
2/28/2017 7:00,1.4,27.3,72.6,5.1,8,0.03,165,1.5,,,,,,,,,,,,,,,91.0,,
2/28/2017 7:30,3.7,34.9,68.5,5.4,10,0.005,178,1.4,,,,,,,,,,,,,,,89.5,,
2/28/2017 8:00,22.4,51.6,55,5.1,13,0,263,0.9,,,,,,,,,,,,,,,87.4,,
2/28/2017 8:30,8.1,34.5,68.7,5.3,39,0.015,185,1.4,,,,,,,,,,,,,,,86.3,,
2/28/2017 9:00,2.5,25.2,77.7,5.6,84,0,175,1.6,,,,,,,,,,,,,,,85.8,,
2/28/2017 9:30,3.6,25.6,76.9,6,111,0,185,1.5,,,,,,,,,,,,,,,84.9,,
2/28/2017 10:00,4.6,21.8,81,7,319,0,177,2,,,,,,,,,,,,,,,84.1,,
2/28/2017 10:30,3.6,16.4,86.7,8.1,384,0,190,2,,,,,,,,,,,,,,,82.9,,
2/28/2017 11:00,5,14.9,88.8,8.6,503,0,194,2.2,,,,,,,,,,,,,,,81.8,,
2/28/2017 11:30,2.9,11.1,91.9,8.7,426,0,192,2,,,,,,,,,,,,,,,81.0,,
2/28/2017 12:00,1.7,11.4,90.8,8.5,277,0,188,1.8,,,,,,,,,,,,,,,80.5,,
2/28/2017 12:30,3.2,17,86.1,8.4,215,0,181,2,,,,,,,,,,,,,,,80.9,,
2/28/2017 13:00,3.6,21.7,80.8,8.6,202,0,179,1.8,,,,,,,,,,,,,,,80.0,,
2/28/2017 13:30,3.5,21.4,81.8,8.8,150,0,186,1.6,,,,,,,,,,,,,,,79.6,,
2/28/2017 14:00,3.3,19.6,85.9,8,86,0.025,183,1.9,,,,,,,,,,,,,,,79.5,,
2/28/2017 14:30,2.4,24.5,79.8,7.2,66,0.255,164,2,,,,,,,,,,,,,,,79.6,,
2/28/2017 15:00,3.9,32.1,72.6,6.4,67,0.555,169,2.3,,,,,,,,,,,,,,,79.6,,
2/28/2017 15:30,0.1,14.3,90.4,5.9,46,0.025,159,2.4,,,,,,,,,,,,,,,80.9,,
2/28/2017 16:00,1.6,20,81.4,6.3,42,0.08,162,2,,,,,,,,,,,,,,,82.6,,
2/28/2017 16:30,1.7,22.2,74.5,7,40,0.01,163,2.5,,,,,,,,,,,,,,,82.9,,
2/28/2017 17:00,5.6,31.6,62.7,6.8,31,1.325,171,2,,,,,,,,,,,,,,,82.0,,
2/28/2017 17:30,1.8,29.9,63.3,6.7,34,0.26,175,1.3,,,,,,,,,,,,,,,81.2,,
2/28/2017 18:00,8.3,33.9,63.3,6.8,21,0.075,231,0.9,,,,,,,,,,,,,,,80.1,,
2/28/2017 18:30,1.7,25.5,70.8,6.5,10,0.005,187,1.4,,,,,,,,,,,,,,,79.1,,
2/28/2017 19:00,1.1,19.4,81.4,6.4,8,0,188,1,,,,,,,,,,,,,,,78.6,,
2/28/2017 19:30,0.5,16.2,86.7,6.1,8,0,180,1.1,,,,,,,,,,,,,,,78.3,,
2/28/2017 20:00,0,20.7,78.1,5.7,8,0,155,1,,,,,,,,,,,,,,,77.5,,
2/28/2017 20:30,0,19.8,77.9,5.7,8,0,157,1.5,,,,,,,,,,,,,,,77.0,,
2/28/2017 21:00,0,21.9,77,5.8,8,0,172,1.7,,,,,,,,,,,,,,,76.7,,
2/28/2017 21:30,0.1,18.3,77.7,5.8,8,0,187,1.1,,,,,,,,,,,,,,,76.5,,
2/28/2017 22:00,0,20.4,71,5.8,8,0,174,0.7,,,,,,,,,,,,,,,75.5,,
2/28/2017 22:30,0,21.3,68.4,5.7,8,0,173,0.9,,,,,,,,,,,,,,,74.8,,
2/28/2017 23:00,0,16,73,5.7,8,0,181,1.1,,,,,,,,,,,,,,,74.9,,
2/28/2017 23:30,0,11.8,78.6,5.4,8,0,173,1.5,,,,,,,,,,,,,,,74.1,,
3/1/2017 0:00,0,12.8,75.8,5.2,8,0,176,1.2,,,,,,,,,,,,,,,73.8,,
3/1/2017 0:30,0,12,75.2,5.2,8,0,174,1.1,,,,,,,,,,,,,,,73.8,,
3/1/2017 1:00,0,7.9,81,5.4,8,0,184,1.4,,,,,,,,,,,,,,,75.0,,
3/1/2017 1:30,0,7,,5.4,8,0,183,1.5,,,,,,,,,,,,,,,75.7,,
3/1/2017 2:00,0,5.9,86.9,5.4,8,0,175,1.7,,,,,,,,,,,,,,,77.3,,
3/1/2017 2:30,0,5.1,90,5.5,8,0,189,2.2,,,,,,,,,,,,,,,78.6,,
3/1/2017 3:00,0,4.2,92.3,5.3,8,0.015,190,1.9,,,,,,,,,,,,,,,79.3,,
3/1/2017 3:30,0,5.9,87.3,4.9,8,0.045,179,1.3,,,,,,,,,,,,,,,79.3,,
3/1/2017 4:00,0,6.4,85.1,4.8,8,0.04,178,1.2,,,,,,,,,,,,,,,79.8,,
3/1/2017 4:30,0,6.2,84.7,5,8,0.005,175,1.3,,,,,,,,,,,,,,,80.3,,
3/1/2017 5:00,0,5.5,85.3,5,8,0,174,1.7,,,,,,,,,,,,,,,80.8,,
3/1/2017 5:30,0,6.6,83.5,4.9,8,0,180,1.2,,,,,,,,,,,,,,,81.2,,
3/1/2017 6:00,0,8.4,81.3,5,8,0,178,1.6,,,,,,,,,,,,,,,81.9,,
3/1/2017 6:30,0.2,11.8,75.7,5,8,0,180,1.6,,,,,,,,,,,,,,,82.4,,
3/1/2017 7:00,2.3,17.9,71.1,5.3,8,0,192,1.6,,,,,,,,,,,,,,,82.3,,
3/1/2017 7:30,3.3,19.6,69.4,5.3,12,0,191,1.6,,,,,,,,,,,,,,,81.6,,
3/1/2017 8:00,6.1,34,53.8,5.2,18,0.075,175,1.6,,,,,,,,,,,,,,,80.2,,
3/1/2017 8:30,6.9,36.2,51.7,5.4,31,0.01,180,1.6,,,,,,,,,,,,,,,78.6,,
3/1/2017 9:00,5.1,32.7,54.6,5.7,61,0,174,1.6,,,,,,,,,,,,,,,76.8,,
3/1/2017 9:30,6.5,26.5,61.9,6.2,78,0,189,1.7,,,,,,,,,,,,,,,75.9,,
3/1/2017 10:00,4.8,18.8,69.9,6.6,114,0,189,2,,,,,,,,,,,,,,,74.9,,
3/1/2017 10:30,4.8,18.4,72.7,7.1,155,0,196,1.8,,,,,,,,,,,,,,,73.8,,
3/1/2017 11:00,2.6,15.4,75.9,7.3,192,0,188,2,,,,,,,,,,,,,,,72.7,,
3/1/2017 11:30,5.7,19.8,72.2,7.7,188,0,208,1.2,,,,,,,,,,,,,,,71.8,,
3/1/2017 12:00,9.7,23.7,69.6,8.3,220,0,206,1.4,,,,,,,,,,,,,,,70.8,,
3/1/2017 12:30,6.7,18.5,76.3,8.8,241,0,201,1.1,,,,,,,,,,,,,,,70.3,,
3/1/2017 13:00,3,14.9,80.8,8.5,66,0,195,1.9,,,,,,,,,,,,,,,70.0,,
3/1/2017 13:30,3,16.6,80.5,8.6,72,0,203,1.6,,,,,,,,,,,,,,,69.8,,
3/1/2017 14:00,10.5,23.9,75.1,7.9,106,0.05,278,2.6,,,,,,,,,,,,,,,69.5,,
3/1/2017 14:30,7.9,26.2,68.4,7.6,80,0.025,221,1,,,,,,,,,,,,,,,69.0,,
3/1/2017 15:00,3.9,22.6,71,7.6,96,0,196,1.2,,,,,,,,,,,,,,,69.0,,
3/1/2017 15:30,4.5,27.7,65.5,7.8,96,0,174,1.3,,,,,,,,,,,,,,,68.7,,
3/1/2017 16:00,3.7,35.5,56.3,7.7,70,0,168,1.6,,,,,,,,,,,,,,,68.9,,
3/1/2017 16:30,5.1,44.2,46,7.8,47,0,162,1,,,,,,,,,,,,,,,68.5,,
3/1/2017 17:00,3,34,53.4,8,30,0,182,1.5,,,,,,,,,,,,,,,68.5,,
3/1/2017 17:30,2.1,20,65.8,7.6,18,0.14,188,1.5,,,,,,,,,,,,,,,68.7,,
3/1/2017 18:00,1.7,27.8,55.3,7,12,0.22,172,1.3,,,,,,,,,,,,,,,67.8,,
3/1/2017 18:30,0.3,30,50.2,6.8,8,0.16,154,1.2,,,,,,,,,,,,,,,66.4,,
3/1/2017 19:00,0.6,35.6,43.4,6.9,8,0.03,154,1.2,,,,,,,,,,,,,,,64.4,,
3/1/2017 19:30,0.1,40,40.4,7.1,8,0.005,159,2,,,,,,,,,,,,,,,62.4,,
3/1/2017 20:00,1.4,38.9,44.9,7.3,8,0.01,162,2.1,,,,,,,,,,,,,,,60.8,,
3/1/2017 20:30,0.9,28.5,60.3,7.1,8,0.04,168,2.3,,,,,,,,,,,,,,,59.8,,
3/1/2017 21:00,0,17.8,73.8,6.9,8,0.01,162,2.2,,,,,,,,,,,,,,,59.4,,
3/1/2017 21:30,0,21.7,68.2,6.9,8,0.39,159,1.9,,,,,,,,,,,,,,,58.6,,
3/1/2017 22:00,0,22.4,66.2,6.7,8,0.52,161,2,,,,,,,,,,,,,,,58.1,,
3/1/2017 22:30,0,23.3,61.4,6.7,8,0.34,158,1.9,,,,,,,,,,,,,,,57.6,,
3/1/2017 23:00,0,22.1,60.2,6.8,8,0.31,155,1.8,,,,,,,,,,,,,,,57.0,,
3/1/2017 23:30,0,18.5,62.4,7,8,0.52,163,1.6,,,,,,,,,,,,,,,56.8,,
3/2/2017 0:00,0,13.9,65.1,7.1,8,0.09,156,2.3,,,,,,,,,,,,,,,57.3,,
3/2/2017 0:30,0,10.7,67.9,7.4,8,0.01,164,1.8,,,,,,,,,,,,,,,58.7,,
3/2/2017 1:00,0,8.8,67.8,7.7,8,0,166,1.7,,,,,,,,,,,,,,,59.6,,
3/2/2017 1:30,0,6.3,70.7,8.2,8,0,174,1.6,,,,,,,,,,,,,,,59.9,,
3/2/2017 2:00,0,5.8,73.4,8.6,8,0.005,175,1.7,,,,,,,,,,,,,,,61.0,,
3/2/2017 2:30,,,,8.8,8,0,177,1.4,,,,,,,,,,,,,,,61.7,,
3/2/2017 3:00,0,5.5,72.5,8.7,8,0,178,1.5,,,,,,,,,,,,,,,63.7,,
3/2/2017 3:30,0,6.1,73.6,8.9,8,0.175,183,1.5,,,,,,,,,,,,,,,65.9,,
3/2/2017 4:00,0,4.2,82.3,9.1,8,0.025,190,1.3,,,,,,,,,,,,,,,68.4,,
3/2/2017 4:30,0,5.8,80.8,9,8,0,167,1.1,,,,,,,,,,,,,,,69.8,,
3/2/2017 5:00,0,6.9,82,9,8,0,177,1,,,,,,,,,,,,,,,70.3,,
3/2/2017 5:30,0,8.5,85.6,9.2,8,0,254,1.4,,,,,,,,,,,,,,,71.5,,
3/2/2017 6:00,2.5,11.9,84.2,9.2,8,0,254,1.5,,,,,,,,,,,,,,,72.7,,
3/2/2017 6:30,4.7,14.9,81.6,9,8,0,270,2.4,,,,,,,,,,,,,,,74.0,,
3/2/2017 7:00,5.5,19.3,75.5,8.7,8,0,248,1.3,,,,,,,,,,,,,,,75.0,,
3/2/2017 7:30,12.5,30.5,66.1,8.5,15,0,272,2,,,,,,,,,,,,,,,75.3,,
3/2/2017 8:00,24.5,37.4,62.8,8.3,34,0,278,2.8,,,,,,,,,,,,,,,75.1,,
3/2/2017 8:30,23.6,33.3,65.7,8.3,48,0,277,2.9,,,,,,,,,,,,,,,75.0,,
3/2/2017 9:00,17.4,32.1,66.9,8.2,109,0,277,2.4,,,,,,,,,,,,,,,74.9,,
3/2/2017 9:30,11.6,25.3,72.4,8.4,137,0,274,2.7,,,,,,,,,,,,,,,75.0,,
3/2/2017 10:00,15.9,27.8,71,8.7,247,0,279,2.8,,,,,,,,,,,,,,,74.9,,
3/2/2017 10:30,15,24.9,73.9,9,306,0,281,3.1,,,,,,,,,,,,,,,74.8,,
3/2/2017 11:00,13.1,23.8,73.8,9.1,228,0,275,2.3,,,,,,,,,,,,,,,74.9,,
3/2/2017 11:30,12.4,20.1,78.1,9.4,376,0,281,3.6,,,,,,,,,,,,,,,75.2,,
3/2/2017 12:00,11.8,20,79.4,9.6,202,0,282,4.4,,,,,,,,,,,,,,,75.0,,
3/2/2017 12:30,11.8,20.8,77.6,9.5,290,0,277,3.2,,,,,,,,,,,,,,,74.8,,
3/2/2017 13:00,8.5,15.4,83.7,10.3,518,0,277,3.8,,,,,,,,,,,,,,,74.9,,
3/2/2017 13:30,10.5,18.5,82.3,10.7,417,0,273,2.8,,,,,,,,,,,,,,,74.7,,
3/2/2017 14:00,6.9,13.6,87.6,10.8,340,0,280,4.7,,,,,,,,,,,,,,,74.9,,
3/2/2017 14:30,13.4,19.8,81.8,11.2,434,0,281,3.5,,,,,,,,,,,,,,,74.9,,
3/2/2017 15:00,13.3,21.1,81.2,11.4,433,0,277,3.3,,,,,,,,,,,,,,,75.3,,
3/2/2017 15:30,10.4,18.1,84.2,11,282,0,278,4,,,,,,,,,,,,,,,76.4,,
3/2/2017 16:00,11.9,24,77.7,11.1,284,0,281,2.7,,,,,,,,,,,,,,,77.3,,
3/2/2017 16:30,14.9,26.6,76,10.5,123,0,282,3,,,,,,,,,,,,,,,78.0,,
3/2/2017 17:00,10.3,26.5,74.1,10.5,74,0,235,1.3,,,,,,,,,,,,,,,78.4,,
3/2/2017 17:30,14.4,28.1,74.7,10.6,57,0,277,2.6,,,,,,,,,,,,,,,78.6,,
3/2/2017 18:00,14.9,33.9,68.3,10.3,34,0,282,2.3,,,,,,,,,,,,,,,78.4,,
3/2/2017 18:30,11.2,31.6,68.9,10.1,11,0,277,1.7,,,,,,,,,,,,,,,78.1,,
3/2/2017 19:00,13.8,44.2,55.9,9.8,8,0,272,0.9,,,,,,,,,,,,,,,77.0,,
3/2/2017 19:30,1.6,29.4,65.6,9.4,8,0,188,1,,,,,,,,,,,,,,,76.2,,
3/2/2017 20:00,0.4,31.5,60.7,8.8,8,0,178,0.9,,,,,,,,,,,,,,,75.0,,
3/2/2017 20:30,0.4,30.3,60.9,8.3,8,0,187,0.8,,,,,,,,,,,,,,,74.0,,
3/2/2017 21:00,0.5,30.3,60.6,7.9,8,0,189,0.8,,,,,,,,,,,,,,,72.5,,
3/2/2017 21:30,0,30.7,57.8,7.4,8,0,172,0.7,,,,,,,,,,,,,,,71.0,,
3/2/2017 22:00,0,38.4,46.4,6.6,8,0,158,0.6,,,,,,,,,,,,,,,68.4,,
3/2/2017 22:30,0,44,35.9,6,8,0,129,0.7,,,,,,,,,,,,,,,65.6,,
3/2/2017 23:00,0,43.9,28.9,5.4,8,0,109,0.6,,,,,,,,,,,,,,,62.3,,
3/2/2017 23:30,0,37.2,33.7,5,8,0,65,0.3,,,,,,,,,,,,,,,59.1,,
3/3/2017 0:00,0,30,36.7,4.8,8,0,144,0.6,,,,,,,,,,,,,,,56.6,,
3/3/2017 0:30,0,29.6,40.6,5.1,8,0,164,1,,,,,,,,,,,,,,,54.4,,
3/3/2017 1:00,0.2,22.6,50.2,5.4,8,0,165,1.1,,,,,,,,,,,,,,,52.9,,
3/3/2017 1:30,0,18.8,54.5,5.2,8,0,161,1.1,,,,,,,,,,,,,,,51.6,,
3/3/2017 2:00,0,17.6,55.2,5.1,8,0,166,0.8,,,,,,,,,,,,,,,50.8,,
3/3/2017 2:30,0,16.6,56,4.9,8,0,163,1,,,,,,,,,,,,,,,50.0,,
3/3/2017 3:00,0,17.2,53.3,4.7,8,0,158,1.2,,,,,,,,,,,,,,,49.8,,
3/3/2017 3:30,0,17.3,,4.7,8,0,159,1,,,,,,,,,,,,,,,48.8,,
3/3/2017 4:00,0,15.8,56.2,4.7,8,0,157,1,,,,,,,,,,,,,,,48.5,,
3/3/2017 4:30,0.1,15.4,55.9,4.6,8,0,156,1.2,,,,,,,,,,,,,,,48.1,,
3/3/2017 5:00,0.7,21.6,42.8,4.2,8,0,173,1.2,,,,,,,,,,,,,,,46.9,,
3/3/2017 5:30,0.8,20.2,51.4,4.9,8,0,176,1.5,,,,,,,,,,,,,,,46.5,,
3/3/2017 6:00,1.1,18.5,57.9,5.6,8,0,134,1.5,,,,,,,,,,,,,,,47.3,,
3/3/2017 6:30,1.8,24.2,52.6,5.8,8,0,135,1.3,,,,,,,,,,,,,,,48.4,,
3/3/2017 7:00,2.7,28.4,45.7,5.7,8,0,142,1.4,,,,,,,,,,,,,,,49.5,,
3/3/2017 7:30,0.8,22.1,54.2,5.8,18,0,129,1.4,,,,,,,,,,,,,,,50.9,,
3/3/2017 8:00,1.5,21.1,58.8,6.2,57,0,122,1.9,,,,,,,,,,,,,,,52.4,,
3/3/2017 8:30,0.2,14.1,71.8,7.2,102,0,117,2.6,,,,,,,,,,,,,,,54.4,,
3/3/2017 9:00,0.8,13.4,73.1,7.5,125,0,117,2.6,,,,,,,,,,,,,,,56.0,,
3/3/2017 9:30,4,18.7,67.5,7.7,203,0,129,1.9,,,,,,,,,,,,,,,56.8,,
3/3/2017 10:00,1.7,13.3,73.2,8.4,329,0,114,2.6,,,,,,,,,,,,,,,58.0,,
3/3/2017 10:30,1.6,12.4,74.3,9,348,0,122,2.5,,,,,,,,,,,,,,,59.2,,
3/3/2017 11:00,4.3,18.2,68.5,9.4,333,0,151,2.2,,,,,,,,,,,,,,,60.3,,
3/3/2017 11:30,2.6,19.1,68.1,9.8,261,0,139,1.4,,,,,,,,,,,,,,,60.8,,
3/3/2017 12:00,2.1,15.9,71.9,10.6,387,0,108,2.1,,,,,,,,,,,,,,,61.7,,
3/3/2017 12:30,2.8,16.4,71.7,11.3,426,0,111,2.1,,,,,,,,,,,,,,,62.7,,
3/3/2017 13:00,2.8,16.7,72.2,11.7,355,0,107,1.9,,,,,,,,,,,,,,,64.6,,
3/3/2017 13:30,2.2,16.8,74.6,12.1,327,0,104,1.8,,,,,,,,,,,,,,,66.0,,
